MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_441;Rho_wn_IS_491;Rho_wn_IS_555;Rho_wn_IS_675;Rho_wn_IS_870;LwN_IS_412;LwN_IS_441;LwN_IS_491;LwN_IS_530;LwN_IS_555;LwN_IS_675;LwN_IS_870;ExactWavelength_IS_412;ExactWavelength_IS_441;ExactWavelength_IS_491;ExactWavelength_IS_530;ExactWavelength_IS_555;ExactWavelength_IS_675;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
Gloria_13_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110213T105155Z;P10000100;M110100101110010101;    20.000;    59.088;       0.000275;       0.003166;       0.006430;       0.008743;       0.003217;       0.001156;       0.014997;       0.187694;       0.403974;    -999.000000;       0.511565;       0.152712;       0.034684;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.128305;    1015.740967;       7.873780;     362.373993
Gloria_14_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110218T095144Z;P10000100;M110100101110010101;    20.000;    57.192;       0.002608;       0.004610;       0.008859;       0.012568;       0.002915;            NaN;       0.141953;       0.273353;       0.556549;    -999.000000;       0.735326;       0.138361;      -0.004951;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.604517;    1012.581299;       6.585125;     365.511414
Gloria_15_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110218T113209Z;P10000100;M110100101110010101;    20.000;    59.386;       0.003739;       0.006785;       0.008314;       0.013638;       0.003276;            NaN;       0.203532;       0.402327;       0.522321;    -999.000000;       0.797935;       0.155496;      -0.007818;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       6.656091;    1012.192566;       6.955029;     365.536133
Gloria_16_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110302T095006Z;P10000100;M110100101110010101;    20.000;    51.907;       0.008156;       0.012989;       0.023948;       0.024966;       0.005170;       0.000513;       0.443970;       0.770183;       1.504475;    -999.000000;       1.460762;       0.245397;       0.015380;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       2.109543;    1031.622559;       6.240495;     369.766388
Gloria_17_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110304T102917Z;P10000100;M110100101110010101;    20.000;    50.939;       0.009902;       0.014660;       0.026091;       0.034635;       0.009807;       0.000821;       0.539054;       0.869261;       1.639079;    -999.000000;       2.026447;       0.465517;       0.024612;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.860363;    1028.561646;       2.485043;     370.485260
Gloria_18_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110304T104943Z;P10000100;M110100101110010101;    20.000;    51.424;       0.010030;       0.014616;       0.025839;       0.034637;       0.010997;       0.001054;       0.545979;       0.866617;       1.623249;    -999.000000;       2.026588;       0.521989;       0.031629;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.958300;    1028.508301;       2.519963;     370.490295
Gloria_19_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110304T114945Z;P10000100;M110100101110010101;    20.000;    55.095;       0.008901;       0.014319;       0.024399;       0.032673;       0.010166;       0.000597;       0.484526;       0.849031;       1.532781;    -999.000000;       1.911677;       0.482548;       0.017909;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.941929;    1028.351562;       2.622559;     370.505096
Gloria_20_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110304T123915Z;P10000100;M110100101110010101;    20.000;    60.302;       0.009541;       0.014925;       0.025014;       0.032941;       0.010630;       0.000861;       0.519356;       0.884976;       1.571443;    -999.000000;       1.927345;       0.504571;       0.025839;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.772250;    1028.070679;       2.847201;     370.517273
Gloria_21_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110306T084923Z;P10000100;M110100101110010101;    20.000;    53.577;       0.005810;       0.008507;       0.016261;       0.023150;       0.005411;       0.000191;       0.316292;       0.504406;       1.021577;    -999.000000;       1.354488;       0.256827;       0.005731;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.646518;    1006.345398;       6.960882;     371.169891
Gloria_22_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110306T092919Z;P10000100;M110100101110010101;    20.000;    51.072;       0.006397;       0.009248;       0.017521;       0.023330;       0.005624;       0.000226;       0.348216;       0.548358;       1.100699;    -999.000000;       1.364987;       0.266935;       0.006771;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.900205;    1006.432678;       6.818600;     371.179749
Gloria_23_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110306T094917Z;P10000100;M110100101110010101;    20.000;    50.375;       0.006216;       0.008732;       0.015696;       0.022500;       0.005334;            NaN;       0.338362;       0.517765;       0.986066;    -999.000000;       1.316432;       0.253185;      -0.003503;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.720497;    1006.476379;       6.747460;     371.184662
Gloria_24_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110306T104916Z;P10000100;M110100101110010101;    20.000;    50.673;       0.006233;       0.008369;       0.016555;       0.022835;       0.004615;            NaN;       0.339316;       0.496254;       1.040046;    -999.000000;       1.336076;       0.219053;      -0.000188;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.281805;    1006.607544;       6.533741;     371.199432
Gloria_25_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110307T074903Z;P10000100;M110100101110010101;    20.000;    59.322;       0.003532;       0.005400;       0.011368;       0.016885;       0.004004;       0.000202;       0.192268;       0.320160;       0.714137;    -999.000000;       0.987939;       0.190039;       0.006045;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       5.218630;    1019.303101;       8.552786;     371.509674
