MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_560;Rho_wn_IS_665;LwN_IS_412.5;LwN_IS_442.5;LwN_IS_490;LwN_IS_560;LwN_IS_665;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_560;Es_IS_665;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
GDT_0_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050609T132310Z;P10000000;M110100001110030101;     8.000;    44.899;       0.001790;       0.001904;       0.003685;       0.005541;       0.000983;       0.097460;       0.114085;       0.225486;       0.316872;       0.047940;     886.401172;    1031.040264;    1117.852055;    1057.121757;     959.754223;       2.298848;    1020.401062;       6.600000;     355.148163
GDT_1_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050612T112342Z;P10000000;M110100001110030101;     8.000;    35.950;       0.001705;       0.002752;       0.004953;       0.006444;       0.001585;       0.092792;       0.164872;       0.303046;       0.368507;       0.077292;    1053.498103;    1215.209798;    1307.384490;    1233.917069;    1110.304967;       1.502361;    1001.981873;       4.570000;     353.510986
GDT_2_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050613T092354Z;P10000000;M110100001110030101;     8.000;    38.652;       0.001395;       0.002885;       0.004216;       0.005862;       0.001410;       0.075945;       0.172828;       0.257965;       0.335203;       0.068731;    1006.011895;    1162.967185;    1253.733002;    1184.039855;    1067.815746;       1.695572;    1007.920898;       3.970000;     352.996460
GDT_3_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050613T125819Z;P10000000;M110100001110030101;     8.000;    42.055;       0.001199;       0.002557;       0.004099;       0.005833;       0.001426;       0.065267;       0.153168;       0.250787;       0.333546;       0.069550;     943.694947;    1094.009720;    1182.459072;    1117.357835;    1010.827690;       1.849799;    1008.799133;       3.860000;     352.912872
GDT_4_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050613T132357Z;P10000000;M110100001110030101;     8.000;    44.562;       0.000639;       0.002315;       0.004205;       0.005830;       0.001316;       0.034799;       0.138691;       0.257294;       0.333386;       0.064184;     895.316426;    1040.394426;    1126.964966;    1065.393216;     966.376829;       1.793641;    1008.806030;       3.860000;     352.902893
GDT_5_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050613T135709Z;P10000000;M110100001110030101;     8.000;    48.351;       0.001210;       0.002126;       0.003911;       0.005534;       0.001250;       0.065844;       0.127355;       0.239300;       0.316439;       0.060947;     818.348880;     954.993840;    1038.491124;     982.532615;     895.443138;       1.898882;    1008.815002;       4.180000;     352.889954
GDT_6_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050614T082407Z;P10000000;M110100001110030101;     8.000;    43.830;       0.001608;       0.002906;       0.004517;       0.005848;       0.001867;       0.087529;       0.174095;       0.276395;       0.334411;       0.091018;     908.736416;    1055.495646;    1142.872097;    1080.568830;     979.459191;       1.396687;    1013.539795;       2.500000;     352.458527
GDT_7_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050614T130315Z;P10000000;M110100001110030101;     8.000;    42.465;       0.001866;       0.002910;       0.004933;       0.006296;       0.001894;       0.101571;       0.174325;       0.301870;       0.360038;       0.092337;     934.683477;    1084.327593;    1172.806250;    1108.689638;    1003.548748;       1.383193;    1015.124146;       4.010000;     352.349731
GDT_8_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050615T122421Z;P10000000;M110100001110030101;     8.000;    39.021;       0.001552;       0.002767;       0.004726;       0.006174;       0.001422;       0.084506;       0.165745;       0.289165;       0.353042;       0.069355;     997.331932;    1153.882489;    1244.975337;    1176.504412;    1061.589752;       1.506208;    1018.649353;       4.080000;     351.803650
GDT_9_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050615T130321Z;P10000000;M110100001110030101;     8.000;    42.402;       0.002020;       0.002658;       0.005146;       0.006347;       0.001410;       0.109939;       0.159241;       0.314882;       0.362936;       0.068777;     935.203860;    1085.069380;    1173.779893;    1109.835358;    1004.585226;       1.338274;    1018.568726;       4.030000;     351.788452
GDT_10_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050616T122429Z;P10000000;M110100001110030101;     8.000;    38.967;       0.002315;       0.003108;       0.005562;       0.006153;       0.002245;       0.126019;       0.186182;       0.340350;       0.351840;       0.109448;     998.277357;    1154.935885;    1246.087196;    1177.630763;    1062.512965;       0.945041;    1018.736206;       4.490000;     351.167358
GDT_11_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050616T130351Z;P10000000;M110100001110030101;     8.000;    42.345;       0.001575;       0.003267;       0.004631;       0.006303;       0.002007;       0.085712;       0.195729;       0.283354;       0.360456;       0.097877;     936.298855;    1086.282310;    1175.049868;    1111.102419;    1005.625834;       1.553809;    1018.510559;       5.500000;     351.150665
GDT_12_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050616T132432Z;P10000000;M110100001110030101;     8.000;    44.476;       0.002796;       0.003007;       0.006662;       0.008293;       0.002024;       0.152183;       0.180120;       0.407648;       0.474214;       0.098701;     895.145729;    1040.659505;    1127.813698;    1066.860445;     967.775875;       1.401445;    1018.391968;       5.500000;     351.141876
GDT_13_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050616T135808Z;P10000000;M110100001110030101;     8.000;    48.272;       0.002166;       0.003360;       0.004816;       0.007081;       0.002001;       0.117886;       0.201270;       0.294676;       0.404899;       0.097592;     818.186135;     955.245670;    1039.304169;     983.949264;     896.792421;       1.932739;    1018.199341;       5.710000;     351.127625
GDT_14_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050617T072438Z;P10000000;M110100001110030101;     8.000;    50.592;       0.002204;       0.002575;       0.004935;       0.006695;       0.001462;       0.120003;       0.154270;       0.301979;       0.382845;       0.071306;     769.824455;     901.314118;     983.151123;     931.200741;     851.456091;       1.719232;    1013.932617;       3.930000;     350.683838
GDT_15_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050618T072453Z;P10000000;M110100001110030101;     8.000;    50.594;       0.001004;       0.001466;       0.003670;       0.004905;       0.000889;       0.054647;       0.087826;       0.224557;       0.280488;       0.043338;     769.843767;     901.320342;     983.153153;     931.260003;     851.458149;       1.772889;    1013.539490;       7.210000;     350.073029
GDT_16_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050619T112506Z;P10000000;M110100001110030101;     8.000;    35.684;       0.001935;       0.002919;       0.004855;       0.006183;       0.001218;       0.105337;       0.174829;       0.297069;       0.353566;       0.059407;    1054.937246;    1217.539933;    1310.745856;    1238.303768;    1114.182504;       1.415677;    1016.697327;       4.670000;     349.360474
GDT_17_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050619T130459Z;P10000000;M110100001110030101;     8.000;    42.307;       0.001829;       0.003197;       0.004770;       0.006047;       0.001593;       0.099560;       0.191536;       0.291889;       0.345782;       0.077661;     937.384430;    1087.403701;    1176.157296;    1112.282748;    1006.465643;       1.325513;    1016.637756;       2.470000;     349.318115
GDT_18_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050619T132508Z;P10000000;M110100001110030101;     8.000;    44.443;       0.002088;       0.002311;       0.005183;       0.006637;       0.001417;       0.113664;       0.138465;       0.317165;       0.379535;       0.069098;     896.138279;    1041.684571;    1128.828247;    1067.957969;     968.548953;       1.530236;    1016.620300;       2.470000;     349.309570
GDT_19_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050620T135810Z;P10000000;M110100001110030101;     8.000;    48.093;       0.002189;       0.003092;       0.004974;       0.006437;       0.001547;       0.119174;       0.185225;       0.304321;       0.368121;       0.075422;     822.243392;     959.685319;    1043.884087;     988.466750;     900.462035;       1.441587;    1016.540100;       2.920000;     348.684875
GDT_20_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050621T090442Z;P10000000;M110100001110030101;     8.000;    40.032;       0.002181;       0.002943;       0.005288;       0.006684;       0.001506;       0.118715;       0.176300;       0.323543;       0.382213;       0.073451;     980.339642;    1134.805572;    1225.020466;    1158.002553;    1045.380851;       1.401007;    1012.857483;       4.000000;     348.198669
GDT_21_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050623T105818Z;P10000000;M110100001110030101;     8.000;    35.179;       0.003220;       0.004136;       0.006162;       0.009259;       0.002310;       0.175275;       0.247749;       0.377055;       0.529457;       0.112652;    1063.849260;    1227.251643;    1320.671577;    1247.757046;    1122.010062;       2.090837;    1013.546448;       3.530000;     346.929108
GDT_22_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050628T062459Z;P10000000;M110100001110030101;     8.000;    58.521;       0.000056;       0.001570;       0.004106;       0.006992;       0.002045;       0.003050;       0.094028;       0.251265;       0.399810;       0.099737;     593.001946;     703.831750;     777.527806;     738.870570;     685.677832;       3.285044;    1004.813110;       8.720000;     343.991608
GDT_23_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050701T130643Z;P10000000;M110100001110030101;     8.000;    42.547;       0.003597;       0.004189;       0.006766;       0.011176;       0.002853;       0.195820;       0.250944;       0.413983;       0.639106;       0.139102;     933.822545;    1083.245609;    1171.776080;    1108.868166;    1002.931949;       2.752128;    1011.577576;       1.620000;     341.989197
GDT_24_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050701T140104Z;P10000000;M110100001110030101;     8.000;    48.462;       0.003180;       0.003815;       0.006543;       0.011108;       0.002710;       0.173081;       0.228511;       0.400340;       0.635234;       0.132123;     815.492328;     951.989189;    1035.822679;     981.522278;     893.955964;       3.019278;    1011.606384;       1.170000;     341.966156
GDT_25_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050702T065543Z;P10000000;M110100001110030101;     8.000;    54.875;       0.003149;       0.003854;       0.006508;       0.011309;       0.002805;       0.171416;       0.230842;       0.398220;       0.646714;       0.136781;     675.071885;     795.888233;     873.926655;     829.993836;     764.089592;       3.197333;    1014.719116;       1.510000;     341.535858
GDT_26_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050702T094916Z;P10000000;M110100001110030101;     8.000;    37.420;       0.003603;       0.004250;       0.006367;       0.010060;       0.002624;       0.196146;       0.254586;       0.389569;       0.575305;       0.127940;    1025.978876;    1185.466238;    1277.733868;    1208.339441;    1088.023246;       2.388708;    1015.313416;       2.060000;     341.462250
GDT_27_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050702T122757Z;P10000000;M110100001110030101;     8.000;    39.236;       0.002907;       0.003655;       0.006157;       0.009671;       0.002132;       0.158238;       0.218961;       0.376743;       0.553056;       0.103939;     994.089246;    1150.194459;    1241.289396;    1174.242696;    1058.894973;       2.457276;    1015.774292;       2.770000;     341.394958
GDT_28_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050702T130707Z;P10000000;M110100001110030101;     8.000;    42.691;       0.003369;       0.003455;       0.005854;       0.009433;       0.002267;       0.183378;       0.206986;       0.358198;       0.539428;       0.110532;     930.250387;    1079.489010;    1168.138238;    1105.737408;    1000.328963;       2.618849;    1015.792847;       2.800000;     341.378357
GDT_29_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050702T132743Z;P10000000;M110100001110030101;     8.000;    44.717;       0.003176;       0.004204;       0.006268;       0.010156;       0.002610;       0.172898;       0.251806;       0.383528;       0.580740;       0.127277;     890.902832;    1035.870906;    1122.981251;    1063.442619;     964.150723;       2.553674;    1015.802612;       2.800000;     341.369629
GDT_30_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050704T112815Z;P10000000;M110100001110030101;     8.000;    36.233;       0.004751;       0.005427;       0.007811;       0.012630;       0.003283;       0.258613;       0.325084;       0.477911;       0.722241;       0.160064;    1045.693133;    1207.378433;    1300.532299;    1229.943305;    1106.450462;       2.511879;    1017.277527;       2.600000;     340.198914
GDT_31_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050704T120721Z;P10000000;M110100001110030101;     8.000;    38.010;       0.003943;       0.004838;       0.007372;       0.011537;       0.002974;       0.214625;       0.289815;       0.451090;       0.659750;       0.145024;    1015.403116;    1173.857968;    1265.871759;    1197.483861;    1078.714080;       2.341051;    1017.163208;       2.530000;     340.182343
GDT_32_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050704T122805Z;P10000000;M110100001110030101;     8.000;    39.438;       0.003808;       0.004768;       0.007271;       0.011655;       0.003158;       0.207314;       0.285620;       0.444904;       0.666507;       0.153993;     990.214230;    1145.969528;    1237.023778;    1170.463377;    1055.618867;       2.488263;    1017.024475;       2.530000;     340.173523
GDT_33_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050704T125826Z;P10000000;M110100001110030101;     8.000;    41.956;       0.003784;       0.004852;       0.006906;       0.011864;       0.002780;       0.206009;       0.290650;       0.422595;       0.678459;       0.135571;     943.990448;    1094.766867;    1184.040400;    1120.834328;    1013.187110;       2.965714;    1016.821350;       3.630000;     340.160675
GDT_34_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050704T132816Z;P10000000;M110100001110030101;     8.000;    44.930;       0.004175;       0.004434;       0.007156;       0.011854;       0.003095;       0.227280;       0.265633;       0.437840;       0.677843;       0.150894;     886.521381;    1031.054711;    1118.071759;    1059.036042;     960.323748;       2.768046;    1016.621704;       3.630000;     340.148010
GDT_35_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050704T135821Z;P10000000;M110100001110030101;     8.000;    48.254;       0.003418;       0.004182;       0.006977;       0.012095;       0.003065;       0.186065;       0.250525;       0.426932;       0.691622;       0.149462;     818.911424;     956.011633;    1040.301118;     986.169663;     897.946654;       3.161317;    1016.420349;       4.160000;     340.135254
GDT_36_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050706T082817Z;P10000000;M110100001110030101;     8.000;    44.394;       0.006331;       0.008252;       0.009978;       0.018705;       0.004879;       0.344626;       0.494345;       0.610515;       1.069643;       0.237917;     898.328356;    1043.861676;    1131.023829;    1071.014737;     970.334142;       3.534611;    1010.413391;       4.810000;     339.053864
GDT_37_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050709T075816Z;P10000000;M110100001110030101;     8.000;    47.984;       0.006063;       0.006763;       0.008118;       0.013396;       0.003653;       0.330054;       0.405136;       0.496745;       0.766033;       0.178101;     823.905256;     961.717832;    1046.472265;     992.466123;     903.240462;       2.491493;    1019.707703;       2.950000;     337.234558
GDT_38_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050710T122859Z;P10000000;M110100001110030101;     8.000;    39.983;       0.005338;       0.006740;       0.014187;       0.015445;       0.004094;       0.290605;       0.403739;       0.868047;       0.883203;       0.199628;     979.209803;    1134.087303;    1225.170692;    1160.115125;    1046.697841;       0.967871;    1023.031372;       0.980000;     336.509064
GDT_39_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050711T130819Z;P10000000;M110100001110030101;     8.000;    43.508;       0.008070;       0.010625;       0.012834;       0.016834;       0.004874;       0.439309;       0.636466;       0.785316;       0.962660;       0.237651;     912.394483;    1060.238374;    1148.970591;    1088.999490;     985.955380;       1.345849;    1026.855103;       3.050000;     335.881714
GDT_40_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050711T132926Z;P10000000;M110100001110030101;     8.000;    45.618;       0.007508;       0.010042;       0.012614;       0.016800;       0.005483;       0.408718;       0.601535;       0.771837;       0.960686;       0.267336;     870.839777;    1014.147192;    1101.230208;    1044.272837;     947.688702;       1.407556;    1026.807983;       3.050000;     335.872742
GDT_41_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050718T120902Z;P10000000;M110100001110030101;     8.000;    39.828;       0.012878;       0.013340;       0.020519;       0.043089;       0.010532;       0.701051;       0.799115;       1.255519;       2.464038;       0.513564;     985.807208;    1140.496871;    1230.873437;    1165.184056;    1050.184206;       5.207912;    1003.996643;       2.533025;     331.545746
GDT_42_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050718T130934Z;P10000000;M110100001110030101;     8.000;    44.529;       0.006451;       0.006719;       0.009364;       0.017098;       0.005967;       0.351190;       0.402499;       0.572948;       0.977770;       0.290943;     896.938053;    1042.044513;    1128.992258;    1069.756905;     968.594751;       3.383950;    1003.908875;       2.541247;     331.519043
GDT_43_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050720T100914Z;P10000000;M110100001110030101;     8.000;    38.918;       0.003892;       0.006135;       0.008568;       0.018907;       0.005083;       0.211884;       0.367514;       0.524275;       1.081179;       0.247837;    1002.958653;    1159.276426;    1250.084504;    1183.125297;    1065.316321;       5.762024;     999.676697;       8.394248;     330.328003
GDT_44_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050720T103008Z;P10000000;M110100001110030101;     8.000;    38.262;       0.004206;       0.005120;       0.007661;       0.012519;       0.005392;       0.228933;       0.306725;       0.468788;       0.715878;       0.262904;    1014.532962;    1172.083430;    1263.325110;    1195.525023;    1075.909360;       2.520512;     999.657959;       8.427466;     330.318756
GDT_45_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050720T110320Z;P10000000;M110100001110030101;     8.000;    37.983;       0.003339;       0.004216;       0.007740;       0.014390;       0.004425;       0.181765;       0.252572;       0.473581;       0.822867;       0.215765;    1019.412172;    1177.480687;    1268.903645;    1200.749476;    1080.370924;       3.861907;     999.628235;       8.480233;     330.304108
GDT_46_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050721T103012Z;P10000000;M110100001110030101;     8.000;    38.453;       0.003944;       0.004306;       0.006885;       0.011792;       0.004075;       0.214715;       0.257927;       0.421280;       0.674311;       0.198705;    1011.263928;    1168.447982;    1259.560162;    1192.060376;    1072.895624;       2.961988;     999.231384;       4.540000;     329.683441
GDT_47_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050724T055814Z;P10000000;M110100001110030101;     8.000;    65.176;       0.000561;       0.002526;       0.004691;       0.007121;       0.002501;       0.030524;       0.151326;       0.287062;       0.407239;       0.121958;     435.894718;     527.122603;     592.710742;     566.871101;     536.152987;       2.220360;     995.206970;       2.340000;     327.897522
GDT_48_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050725T130924Z;P10000000;M110100001110030101;     8.000;    45.766;       0.002450;       0.002847;       0.005558;       0.008556;       0.003294;       0.133375;       0.170524;       0.340068;       0.489282;       0.160641;     872.858575;    1015.229227;    1101.191402;    1044.141634;     946.318572;       2.316662;    1001.094116;       4.080000;     327.071991
GDT_49_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050725T140334Z;P10000000;M110100001110030101;     8.000;    51.423;       0.002077;       0.003104;       0.005004;       0.008059;       0.002638;       0.113065;       0.185937;       0.306203;       0.460855;       0.128655;     754.262416;     883.524001;     964.643228;     916.185193;     836.757815;       2.524261;    1001.030518;       5.090000;     327.048096
GDT_50_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050726T110336Z;P10000000;M110100001110030101;     8.000;    39.213;       0.001738;       0.002198;       0.004480;       0.006902;       0.002534;       0.094622;       0.131686;       0.274146;       0.394684;       0.123549;     997.558771;    1153.355178;    1244.115451;    1178.065414;    1060.762850;       2.351304;    1000.504822;       8.650000;     326.492188
GDT_51_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050727T100944Z;P10000000;M110100001110030101;     8.000;    40.358;       0.000703;       0.001884;       0.005299;       0.007379;       0.002691;       0.038267;       0.112881;       0.324262;       0.421987;       0.131228;     976.022205;    1129.720806;    1219.926127;    1155.688833;    1041.717188;       1.907205;    1004.724304;       8.720000;     325.880646
GDT_52_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050727T103022Z;P10000000;M110100001110030101;     8.000;    39.714;       0.001384;       0.002592;       0.004938;       0.007686;       0.002725;       0.075359;       0.155258;       0.302153;       0.439518;       0.132881;     987.700970;    1142.655902;    1233.311863;    1168.233013;    1052.439539;       2.387396;    1004.844910;       7.200000;     325.871552
GDT_53_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050727T123023Z;P10000000;M110100001110030101;     8.000;    42.938;       0.001873;       0.002154;       0.004598;       0.007256;       0.002382;       0.101959;       0.129028;       0.281359;       0.414928;       0.116130;     927.564337;    1076.083489;    1164.471352;    1103.786776;     997.367220;       2.554583;    1005.453918;       5.060000;     325.818604
GDT_54_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050727T130937Z;P10000000;M110100001110030101;     8.000;    46.175;       0.001639;       0.002463;       0.004799;       0.007607;       0.002639;       0.089204;       0.147569;       0.293637;       0.435005;       0.128692;     863.749175;    1005.336955;    1091.223290;    1035.171227;     938.681676;       2.524446;    1005.563904;       5.060000;     325.801300
GDT_55_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050727T133024Z;P10000000;M110100001110030101;     8.000;    48.233;       0.001851;       0.002488;       0.004366;       0.007144;       0.002444;       0.100762;       0.149061;       0.267143;       0.408514;       0.119152;     821.428299;     958.369536;    1042.555218;     989.571982;     899.656184;       2.684684;    1005.622192;       4.990000;     325.792114
GDT_56_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050727T140358Z;P10000000;M110100001110030101;     8.000;    51.813;       0.001759;       0.001709;       0.004541;       0.007309;       0.002097;       0.095727;       0.102344;       0.277876;       0.417964;       0.102250;     744.871706;     873.290863;     954.301718;     906.863082;     828.811158;       2.835845;    1005.716309;       4.990000;     325.777313
GDT_57_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050728T130950Z;P10000000;M110100001110030101;     8.000;    46.388;       0.002457;       0.003334;       0.005812;       0.008555;       0.002817;       0.133737;       0.199698;       0.355654;       0.489205;       0.137343;     858.269056;     999.535851;    1085.556084;    1030.220688;     934.565304;       2.022643;    1011.552917;       3.250000;     325.165894
GDT_58_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050731T140332Z;P10000000;M110100001110030101;     8.000;    52.664;       0.001841;       0.002262;       0.004314;       0.006651;       0.002622;       0.100219;       0.135505;       0.263946;       0.380341;       0.127871;     725.931884;     852.282317;     932.623667;     886.913769;     811.584628;       2.309562;    1007.030579;       1.670000;     323.236298
GDT_59_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050802T100927Z;P10000000;M110100001110030101;     8.000;    41.635;       0.003029;       0.003675;       0.005784;       0.008911;       0.002997;       0.164915;       0.220118;       0.353898;       0.509566;       0.146133;     950.986321;    1102.353318;    1192.119594;    1130.468862;    1020.108004;       2.221964;    1011.916260;       3.270000;     322.068970
GDT_60_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050803T055804Z;P10000000;M110100001110030101;     8.000;    66.987;       0.000088;       0.001853;       0.004047;       0.007273;       0.002443;       0.004784;       0.110971;       0.247599;       0.415920;       0.119134;     389.018329;     474.805541;     538.697977;     517.592935;     493.556987;       3.640293;    1014.335510;       2.160000;     321.544556
GDT_61_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050803T090926Z;P10000000;M110100001110030101;     8.000;    45.439;       0.002848;       0.003280;       0.005308;       0.008545;       0.002680;       0.155047;       0.196453;       0.324814;       0.488654;       0.130668;     876.844138;    1020.284376;    1107.301997;    1051.192207;     952.342471;       2.531897;    1014.301086;       1.070000;     321.460144
GDT_62_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050805T112957Z;P10000000;M110100001110030101;     8.000;    41.951;       0.001991;       0.002844;       0.004819;       0.008075;       0.002570;       0.108366;       0.170374;       0.294893;       0.461768;       0.125330;     945.566591;    1096.232300;    1185.693771;    1124.572333;    1014.869206;       2.851311;    1009.294189;       5.420000;     320.127533
GDT_63_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050807T093006Z;P10000000;M110100001110030101;     8.000;    44.929;       0.002575;       0.003195;       0.005091;       0.007624;       0.002886;       0.140191;       0.191403;       0.311497;       0.435994;       0.140744;     889.707497;    1033.912830;    1120.727719;    1063.444053;     962.282723;       2.047936;    1000.421082;       6.710000;     318.909821
GDT_64_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050807T113021Z;P10000000;M110100001110030101;     8.000;    42.527;       0.002391;       0.003094;       0.005308;       0.008356;       0.002920;       0.130157;       0.185354;       0.324766;       0.477826;       0.142394;     936.356265;    1085.627273;    1174.279400;    1113.636589;    1005.204838;       2.402214;    1000.734436;       5.060000;     318.856750
GDT_65_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050807T125817Z;P10000000;M110100001110030101;     8.000;    47.694;       0.001666;       0.002815;       0.005059;       0.007989;       0.003122;       0.090717;       0.168603;       0.309549;       0.456852;       0.152220;     833.498284;     971.590876;    1056.207803;    1003.031808;     910.610483;       2.430487;    1001.143005;       4.500000;     318.817963
GDT_66_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050807T132947Z;P10000000;M110100001110030101;     8.000;    50.589;       0.001449;       0.002819;       0.004894;       0.008053;       0.003458;       0.078883;       0.168883;       0.299438;       0.460521;       0.168637;     772.280979;     903.601060;     985.714978;     936.972158;     854.053100;       2.674427;    1001.322021;       4.500000;     318.804077
GDT_67_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050807T140303Z;P10000000;M110100001110030101;     8.000;    54.214;       0.001716;       0.002465;       0.004925;       0.007471;       0.003085;       0.093392;       0.147656;       0.301379;       0.427218;       0.150407;     692.413162;     814.733119;     893.442602;     850.471595;     779.910953;       2.225562;    1001.511108;       5.740000;     318.789398
GDT_68_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050808T120858Z;P10000000;M110100001110030101;     8.000;    44.398;       0.002492;       0.003223;       0.005367;       0.008429;       0.002705;       0.135635;       0.193054;       0.328368;       0.481981;       0.131922;     898.916095;    1044.433717;    1132.002784;    1074.406815;     971.790667;       2.383573;    1007.013550;       2.536081;     318.204437
GDT_69_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050808T125817Z;P10000000;M110100001110030101;     8.000;    47.966;       0.001850;       0.003253;       0.005475;       0.008583;       0.002898;       0.100696;       0.194891;       0.335021;       0.490801;       0.141313;     826.746277;     964.360244;    1049.040218;     996.660703;     905.270228;       2.369004;    1006.885803;       2.690599;     318.182678
GDT_70_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050808T132943Z;P10000000;M110100001110030101;     8.000;    50.856;       0.002220;       0.003291;       0.005661;       0.009002;       0.002818;       0.120876;       0.197125;       0.346398;       0.514752;       0.137418;     765.483640;     896.291012;     978.437085;     930.480291;     848.596179;       2.489214;    1006.804321;       2.789086;     318.168793
GDT_71_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20050808T140308Z;P10000000;M110100001110030101;     8.000;    54.475;       0.001171;       0.002506;       0.004913;       0.007797;       0.002460;       0.063757;       0.150128;       0.300599;       0.445890;       0.119966;     685.569123;     807.332984;     886.035240;     843.837439;     774.315009;       2.554645;    1006.717773;       2.893786;     318.154053
