MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_440;Rho_wn_IS_490;Rho_wn_IS_555;Rho_wn_IS_668;Rho_wn_IS_868;LwN_IS_412;LwN_IS_440;LwN_IS_490;LwN_IS_530;LwN_IS_555;LwN_IS_668;LwN_IS_868;ExactWavelength_IS_412;ExactWavelength_IS_440;ExactWavelength_IS_490;ExactWavelength_IS_530;ExactWavelength_IS_555;ExactWavelength_IS_668;ExactWavelength_IS_868;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
PAL_25_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080721T113530Z;P10000000;M110100001110030101;     5.000;    38.518;       0.002184;       0.002711;       0.006052;       0.009937;       0.004160;       0.000040;       0.118905;       0.160412;       0.373927;    -999.000000;       0.582242;       0.201247;       0.001193;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.794931;    1003.144531;       3.816328;     330.560730
PAL_26_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080722T080910Z;P10000000;M110100001110030101;     5.000;    50.743;       0.000474;       0.001991;       0.005642;       0.010233;       0.004196;            NaN;       0.025806;       0.117798;       0.348562;    -999.000000;       0.599553;       0.203001;      -0.000234;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.985336;    1006.474243;       6.914361;     330.002075
PAL_27_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080722T083538Z;P10000000;M110100001110030101;     5.000;    47.906;       0.001308;       0.002442;       0.006006;       0.010626;       0.004312;       0.000130;       0.071205;       0.144512;       0.371085;    -999.000000;       0.622619;       0.208616;       0.003888;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.366573;    1006.563660;       7.013845;     329.990082
PAL_28_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080722T131500Z;P10000000;M110100001110030101;     5.000;    44.294;       0.000954;       0.002557;       0.006070;       0.010490;       0.004303;       0.000163;       0.051921;       0.151296;       0.375034;    -999.000000;       0.614611;       0.208148;       0.004886;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.831598;    1007.591064;       7.633913;     329.863586
PAL_29_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080722T133531Z;P10000000;M110100001110030101;     5.000;    46.152;       0.001123;       0.002689;       0.006083;       0.010518;       0.004341;       0.000082;       0.061158;       0.159083;       0.375828;    -999.000000;       0.616244;       0.210033;       0.002459;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.838972;    1007.683289;       7.593395;     329.854279
PAL_30_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080722T140857Z;P10000000;M110100001110030101;     5.000;    49.591;       0.000827;       0.002880;       0.006298;       0.010914;       0.004611;       0.000057;       0.044996;       0.170385;       0.389124;    -999.000000;       0.639482;       0.223064;       0.001695;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.884953;    1007.833557;       7.527368;     329.839142
PAL_31_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080723T131440Z;P10000000;M110100001110030101;     5.000;    44.392;       0.001006;       0.002462;       0.005703;       0.010187;       0.004030;       0.000161;       0.054743;       0.145654;       0.352352;    -999.000000;       0.596857;       0.194973;       0.004830;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.587677;    1017.559937;       3.256043;     329.211639
PAL_32_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080723T133551Z;P10000000;M110100001110030101;     5.000;    46.334;       0.001041;       0.002756;       0.006095;       0.010859;       0.004154;       0.000113;       0.056670;       0.163095;       0.376540;    -999.000000;       0.636267;       0.200958;       0.003380;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.523957;    1017.615662;       3.203589;     329.202057
PAL_33_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080723T140855Z;P10000000;M110100001110030101;     5.000;    49.768;       0.001971;       0.003136;       0.006989;       0.011865;       0.004875;       0.000355;       0.107275;       0.185543;       0.431810;    -999.000000;       0.695203;       0.235832;       0.010639;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.449605;    1017.702637;       3.121711;     329.187073
PAL_34_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080723T143535Z;P10000000;M110100001110030101;     5.000;    52.847;       0.001468;       0.003347;       0.006822;       0.011902;       0.004943;       0.000223;       0.079900;       0.198018;       0.421471;    -999.000000;       0.697335;       0.239144;       0.006693;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.027501;    1017.772766;       3.055680;     329.174988
PAL_35_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080723T150335Z;P10000000;M110100001110030101;     5.000;    56.229;       0.001526;       0.003410;       0.006957;       0.011878;       0.005185;       0.000510;       0.083096;       0.201786;       0.429802;    -999.000000;       0.695955;       0.250860;       0.015286;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.560568;    1017.846436;       2.986347;     329.162323
PAL_36_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080724T083545Z;P10000000;M110100001110030101;     5.000;    48.279;       0.002264;       0.003598;       0.006502;       0.010811;       0.004689;       0.000294;       0.123224;       0.212901;       0.401733;    -999.000000;       0.633403;       0.226857;       0.008801;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.012427;    1021.536743;       1.573808;     328.685852
PAL_37_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080724T131459Z;P10000000;M110100001110030101;     5.000;    44.584;       0.002472;       0.004347;       0.007265;       0.011989;       0.005252;       0.000303;       0.134570;       0.257227;       0.448862;    -999.000000;       0.702430;       0.254095;       0.009071;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.861392;    1020.930847;       0.892312;     328.559418
PAL_38_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080724T133539Z;P10000000;M110100001110030101;     5.000;    46.522;       0.002654;       0.004140;       0.007382;       0.012193;       0.005222;       0.000368;       0.144499;       0.244977;       0.456076;    -999.000000;       0.714383;       0.252630;       0.011038;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.885785;    1020.854187;       0.928345;     328.550049
PAL_39_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080724T140910Z;P10000000;M110100001110030101;     5.000;    50.060;       0.002109;       0.003439;       0.006644;       0.011646;       0.005082;       0.000170;       0.114830;       0.203469;       0.410506;    -999.000000;       0.682339;       0.245862;       0.005084;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.125789;    1020.729797;       0.986782;     328.534882
