MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_442;Rho_wn_IS_491;Rho_wn_IS_551;Rho_wn_IS_668;Rho_wn_IS_870;LwN_IS_413;LwN_IS_442;LwN_IS_491;LwN_IS_530;LwN_IS_551;LwN_IS_668;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_442;ExactWavelength_IS_491;ExactWavelength_IS_530;ExactWavelength_IS_551;ExactWavelength_IS_668;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
LISCO_199_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T133538Z;P10000100;M110100001110030101;     2.000;    66.601;       0.000410;       0.001108;       0.006841;       0.010228;       0.002795;            NaN;       0.022392;       0.065750;       0.429738;    -999.000000;       0.608870;       0.135229;      -0.002161;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       5.581541;    1014.863403;       8.257363;     353.329254
LISCO_200_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T141609Z;P10000100;M110100001110030101;     2.000;    60.268;       0.000297;       0.002787;       0.007092;       0.010209;       0.002344;            NaN;       0.016246;       0.165357;       0.445530;    -999.000000;       0.607705;       0.113380;      -0.002927;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.952333;    1014.863403;       8.257363;     353.344208
LISCO_201_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T143729Z;P10000100;M110100001110030101;     2.000;    57.328;       0.001276;       0.002664;       0.007292;       0.010052;       0.002610;            NaN;       0.069736;       0.158072;       0.458102;    -999.000000;       0.598393;       0.126269;      -0.003187;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.427336;    1014.863403;       8.257363;     353.352112
LISCO_202_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T151628Z;P10000100;M110100001110030101;     2.000;    52.577;       0.001615;       0.003662;       0.007195;       0.009931;       0.002567;            NaN;       0.088288;       0.217276;       0.452017;    -999.000000;       0.591188;       0.124187;      -0.000958;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.393398;    1014.863403;       8.257363;     353.366516
LISCO_203_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T163729Z;P10000100;M110100001110030101;     2.000;    46.741;       0.001820;       0.003337;       0.006726;       0.008485;       0.002015;       0.000012;       0.099511;       0.198031;       0.422511;    -999.000000;       0.505119;       0.097503;       0.000368;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.484648;    1014.863403;       8.257363;     353.396454
LISCO_204_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T173728Z;P10000100;M110100001110030101;     2.000;    46.893;       0.001477;       0.003271;       0.006489;       0.008527;       0.001974;       0.000030;       0.080734;       0.194091;       0.407625;    -999.000000;       0.507628;       0.095519;       0.000917;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.868316;    1014.863403;       8.257363;     353.418640
LISCO_205_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T181635Z;P10000100;M110100001110030101;     2.000;    49.101;       0.001339;       0.002833;       0.006362;       0.008043;       0.001835;            NaN;       0.073193;       0.168087;       0.399686;    -999.000000;       0.478810;       0.088759;      -0.008305;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.516315;    1014.863403;       8.257363;     353.433105
LISCO_206_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T183728Z;P10000100;M110100001110030101;     2.000;    50.900;       0.001114;       0.002920;       0.005972;       0.007607;       0.001577;            NaN;       0.060894;       0.173286;       0.375150;    -999.000000;       0.452830;       0.076297;      -0.003007;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.573473;    1014.863403;       8.257363;     353.440826
LISCO_207_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T191606Z;P10000100;M110100001110030101;     2.000;    55.195;       0.000625;       0.002484;       0.005720;       0.007408;       0.001631;            NaN;       0.034189;       0.147374;       0.359346;    -999.000000;       0.440983;       0.078897;      -0.008102;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.744057;    1014.863403;       8.257363;     353.455109
LISCO_208_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100306T193730Z;P10000100;M110100001110030101;     2.000;    57.938;            NaN;       0.002269;       0.005370;       0.007056;       0.001296;            NaN;      -0.005539;       0.134637;       0.337334;    -999.000000;       0.420050;       0.062710;      -0.008223;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.891192;    1014.863403;       8.257363;     353.463013
LISCO_209_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T143714Z;P10000100;M110100001110030101;     2.000;    56.968;            NaN;       0.002486;       0.005704;       0.008188;       0.001340;            NaN;      -0.003787;       0.147521;       0.358363;    -999.000000;       0.487430;       0.064812;      -0.013833;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.899059;    1014.863403;       8.257363;     353.884338
LISCO_210_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T151603Z;P10000100;M110100001110030101;     2.000;    52.200;       0.001590;       0.003535;       0.007206;       0.009523;       0.002293;            NaN;       0.086925;       0.209783;       0.452712;    -999.000000;       0.566881;       0.110953;      -0.005509;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.927714;    1014.863403;       8.257363;     353.898682
